#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 180  32
# Band-Index:    1
   2.80733     -3.900830
   2.76503     -3.894803
   2.72273     -3.892979
   2.72273     -3.892979
   2.69499     -3.887160
   2.66725     -3.869896
   2.63951     -3.841721
   2.61177     -3.803507
   2.58403     -3.756353
   2.55629     -3.701506
   2.52855     -3.640284
   2.50080     -3.574045
   2.47306     -3.504070
   2.44532     -3.431588
   2.41758     -3.357735
   2.38984     -3.283495
   2.36210     -3.209781
   2.33436     -3.137390
   2.30662     -3.067059
   2.27888     -3.066392
   2.25114     -3.073548
   2.22340     -3.077865
   2.19566     -3.079312
   2.19566     -3.079312
   2.14682     -3.140905
   2.09798     -3.298223
   2.04913     -3.500101
   2.00029     -3.711631
   1.95145     -3.914520
   1.90261     -4.098771
   1.85377     -4.258482
   1.80492     -4.390046
   1.75608     -4.491435
   1.70724     -4.562044
   1.65840     -4.602535
   1.60956     -4.615016
   1.56072     -4.603168
   1.51187     -4.572476
   1.46303     -4.530432
   1.41419     -4.486090
   1.36535     -4.448322
   1.31651     -4.422698
   1.26766     -4.409568
   1.26766     -4.409568
   1.24324     -4.416588
   1.21882     -4.429356
   1.19440     -4.447073
   1.16998     -4.468725
   1.14556     -4.493222
   1.12114     -4.519512
   1.09672     -4.546653
   1.07230     -4.573824
   1.04788     -4.600345
   1.02346     -4.625651
   0.99903     -4.649274
   0.97461     -4.670833
   0.95019     -4.690039
   0.92577     -4.706645
   0.90135     -4.720465
   0.87693     -4.731356
   0.85251     -4.739205
   0.82809     -4.743942
   0.80367     -4.745527
   0.80367     -4.745527
   0.76137     -4.747873
   0.71907     -4.754300
   0.67677     -4.762451
   0.63447     -4.767844
   0.59218     -4.764678
   0.54988     -4.747264
   0.50758     -4.710985
   0.46528     -4.652642
   0.42298     -4.570402
   0.38068     -4.463632
   0.33839     -4.332843
   0.29609     -4.179640
   0.25379     -4.006821
   0.21149     -3.818642
   0.16919     -3.621696
   0.12689     -3.426770
   0.08460     -3.252154
   0.04230     -3.126085
   0.00000     -3.079312
 
# Band-Index:    5
   0.00000     -2.818338
   0.04230     -2.855566
   0.08460     -2.945092
   0.12689     -3.057553
   0.16919     -3.180299
   0.21149     -3.307832
   0.25379     -3.436434
   0.29609     -3.563203
   0.33839     -3.685793
   0.38068     -3.802266
   0.42298     -3.910960
   0.46528     -4.010348
   0.50758     -4.099005
   0.54988     -4.175525
   0.59218     -4.238545
   0.63447     -4.286918
   0.67677     -4.320172
   0.71907     -4.339459
   0.76137     -4.348118
   0.80367     -4.350349
   0.80367     -4.350349
   0.82809     -4.351108
   0.85251     -4.353335
   0.87693     -4.356883
   0.90135     -4.361514
   0.92577     -4.366943
   0.95019     -4.372835
   0.97461     -4.378844
   0.99903     -4.384656
   1.02346     -4.389968
   1.04788     -4.394556
   1.07230     -4.398263
   1.09672     -4.401013
   1.12114     -4.402821
   1.14556     -4.403830
   1.16998     -4.404285
   1.19440     -4.404555
   1.21882     -4.405128
   1.24324     -4.406582
   1.26766     -4.409567
   1.26766     -4.409567
   1.31651     -4.413841
   1.36535     -4.438987
   1.41419     -4.474819
   1.46303     -4.508896
   1.51187     -4.530417
   1.56072     -4.531572
   1.60956     -4.507342
   1.65840     -4.454991
   1.70724     -4.373543
   1.75608     -4.263485
   1.80492     -4.126562
   1.85377     -3.965569
   1.90261     -3.784453
   1.95145     -3.588468
   2.00029     -3.384848
   2.04913     -3.184236
   2.09798     -3.003423
   2.14682     -2.869527
   2.19566     -2.818338
   2.19566     -2.818338
   2.22340     -2.874515
   2.25114     -2.935049
   2.27888     -2.999415
   2.30662     -3.056464
   2.33436     -3.043856
   2.36210     -3.028687
   2.38984     -3.011102
   2.41758     -2.991273
   2.44532     -2.969401
   2.47306     -2.945719
   2.50080     -2.920484
   2.52855     -2.893956
   2.55629     -2.866440
   2.58403     -2.838254
   2.61177     -2.809738
   2.63951     -2.781220
   2.66725     -2.753071
   2.69499     -2.725625
   2.72273     -2.699244
   2.72273     -2.699244
   2.76503     -2.707594
   2.80733     -2.733266
   2.84962     -2.778672
   2.89192     -2.849903
   2.93422     -2.954326
   2.97652     -3.088000
   3.01882     -3.230488
   3.06112     -3.358432
   3.10341     -3.459165
   3.14571     -3.532825
   3.18801     -3.585482
   3.23031     -3.623023
   3.27261     -3.649350
   3.31490     -3.666659
   3.35720     -3.676112
   3.39950     -3.678275
   3.44180     -3.673520
   3.48410     -3.662652
   3.52640     -3.652663
   3.52640     -3.652663
   3.55082     -3.664684
   3.57524     -3.699474
   3.59966     -3.769524
   3.62408     -3.858839
   3.64850     -3.956251
   3.67292     -4.056966
   3.69734     -4.157705
   3.72176     -4.256196
   3.74618     -4.350817
   3.77061     -4.440351
   3.79503     -4.523867
   3.81945     -4.600630
   3.84387     -4.670064
   3.86829     -4.731707
   3.89271     -4.785197
   3.91713     -4.830266
   3.94155     -4.876917
   3.96597     -4.909958
   3.99039     -4.913303
   3.99039     -4.913303
   4.03924     -4.924687
   4.08808     -4.901502
   4.13692     -4.845062
   4.18576     -4.757231
   4.23460     -4.640220
   4.28344     -4.496559
   4.33229     -4.329073
   4.38113     -4.140931
   4.42997     -3.935944
   4.47881     -3.718971
   4.52765     -3.496784
   4.57650     -3.310530
   4.62534     -3.162254
   4.67418     -3.021159
   4.72302     -2.899763
   4.77186     -2.807349
   4.82070     -2.745348
   4.86955     -2.710433
   4.91839     -2.699244
   4.91839     -3.652663
   4.94613     -3.705979
   4.97387     -3.778087
   5.00161     -3.855858
   5.02935     -3.936669
   5.05709     -4.018549
   5.08483     -4.099934
   5.11257     -4.179538
   5.14031     -4.256232
   5.16805     -4.329012
   5.19579     -4.396891
   5.22353     -4.458787
   5.25127     -4.513137
   5.27901     -4.556703
   5.30676     -4.578965
   5.33450     -4.552598
   5.36224     -4.485534
   5.38998     -4.417223
   5.41772     -4.368196
   5.44546     -4.350349
   5.44546     -4.913303
   5.47320     -4.957868
   5.50094     -4.994430
   5.52868     -5.022835
   5.55642     -4.996818
   5.58416     -4.954832
   5.61190     -4.904460
   5.63964     -4.846308
   5.66738     -4.781183
   5.69512     -4.710140
   5.72286     -4.634612
   5.75060     -4.556600
   5.77834     -4.479035
   5.80609     -4.406228
   5.83383     -4.344483
   5.86157     -4.302032
   5.88931     -4.287057
   5.91705     -4.303227
   5.94479     -4.346863
   5.97253     -4.409567
 
# Band-Index:    6
   5.97253     -3.048517
   5.94479     -3.137543
   5.91705     -3.194052
   5.88931     -3.277630
   5.86157     -3.419364
   5.83383     -3.558266
   5.80609     -3.693172
   5.77834     -3.823443
   5.75060     -3.948626
   5.72286     -4.068395
   5.69512     -4.182445
   5.66738     -4.290522
   5.63964     -4.392386
   5.61190     -4.487808
   5.58416     -4.576566
   5.55642     -4.658459
   5.52868     -4.733279
   5.50094     -4.800820
   5.47320     -4.860888
   5.44546     -4.913299
   5.44546     -3.562240
   5.41772     -3.592964
   5.38998     -3.629209
   5.36224     -3.649771
   5.33450     -3.656751
   5.30676     -3.653809
   5.27901     -3.643738
   5.25127     -3.628531
   5.22353     -3.609674
   5.19579     -3.588466
   5.16805     -3.566224
   5.14031     -3.544421
   5.11257     -3.524834
   5.08483     -3.509605
   5.05709     -3.501263
   5.02935     -3.502540
   5.00161     -3.515936
   4.97387     -3.543071
   4.94613     -3.583861
   4.91839     -3.626595
   4.91839     -2.699218
   4.86955     -2.703524
   4.82070     -2.718498
   4.77186     -2.751248
   4.72302     -2.814591
   4.67418     -2.923363
   4.62534     -3.082275
   4.57650     -3.279544
   4.52765     -3.457701
   4.47881     -3.601920
   4.42997     -3.744720
   4.38113     -3.887800
   4.33229     -4.031689
   4.28344     -4.175783
   4.23460     -4.318786
   4.18576     -4.459002
   4.13692     -4.594450
   4.08808     -4.722517
   4.03924     -4.837578
   3.99039     -4.913299
   3.99039     -4.913299
   3.96597     -4.894415
   3.94155     -4.866714
   3.91713     -4.826557
   3.89271     -4.765412
   3.86829     -4.696222
   3.84387     -4.620416
   3.81945     -4.539025
   3.79503     -4.452957
   3.77061     -4.363154
   3.74618     -4.270672
   3.72176     -4.176752
   3.69734     -4.082906
   3.67292     -3.990999
   3.64850     -3.903396
   3.62408     -3.823074
   3.59966     -3.753690
   3.57524     -3.695193
   3.55082     -3.644686
   3.52640     -3.626595
   3.52640     -3.626595
   3.48410     -3.609511
   3.44180     -3.577410
   3.39950     -3.537416
   3.35720     -3.490535
   3.31490     -3.437319
   3.27261     -3.378351
   3.23031     -3.314338
   3.18801     -3.246177
   3.14571     -3.174955
   3.10341     -3.101955
   3.06112     -3.028677
   3.01882     -2.956826
   2.97652     -2.888418
   2.93422     -2.826065
   2.89192     -2.773750
   2.84962     -2.735986
   2.80733     -2.713438
   2.76503     -2.702438
   2.72273     -2.699218
   2.72273     -2.699218
   2.69499     -2.674222
   2.66725     -2.650914
   2.63951     -2.629610
   2.61177     -2.610612
   2.58403     -2.594192
   2.55629     -2.580645
   2.52855     -2.570272
   2.50080     -2.563403
   2.47306     -2.560390
   2.44532     -2.561651
   2.41758     -2.567607
   2.38984     -2.578675
   2.36210     -2.595255
   2.33436     -2.617657
   2.30662     -2.646077
   2.27888     -2.680548
   2.25114     -2.720938
   2.22340     -2.766994
   2.19566     -2.818334
   2.19566     -2.818334
   2.14682     -2.824465
   2.09798     -2.835274
   2.04913     -2.847158
   2.00029     -2.861756
   1.95145     -2.880583
   1.90261     -2.904724
   1.85377     -2.934961
   1.80492     -2.971746
   1.75608     -3.015017
   1.70724     -3.064027
   1.65840     -3.117004
   1.60956     -3.170932
   1.56072     -3.221204
   1.51187     -3.261334
   1.46303     -3.282843
   1.41419     -3.275874
   1.36535     -3.231386
   1.31651     -3.145778
   1.26766     -3.048517
   1.26766     -3.048517
   1.24324     -3.069821
   1.21882     -3.103088
   1.19440     -3.149753
   1.16998     -3.195760
   1.14556     -3.239892
   1.12114     -3.281722
   1.09672     -3.321038
   1.07230     -3.357720
   1.04788     -3.391679
   1.02346     -3.422846
   0.99903     -3.451142
   0.97461     -3.476456
   0.95019     -3.498714
   0.92577     -3.517797
   0.90135     -3.533605
   0.87693     -3.546048
   0.85251     -3.555017
   0.82809     -3.560431
   0.80367     -3.562240
   0.80367     -3.562240
   0.76137     -3.600516
   0.71907     -3.640876
   0.67677     -3.658171
   0.63447     -3.653896
   0.59218     -3.631667
   0.54988     -3.594696
   0.50758     -3.545503
   0.46528     -3.486123
   0.42298     -3.418348
   0.38068     -3.343903
   0.33839     -3.264665
   0.29609     -3.182780
   0.25379     -3.100838
   0.21149     -3.022060
   0.16919     -2.950432
   0.12689     -2.890697
   0.08460     -2.847798
   0.04230     -2.824643
   0.00000     -2.818334
 
# Band-Index:    7
   0.00000     -1.718085
   0.04230     -1.700017
   0.08460     -1.650171
   0.12689     -1.578716
   0.16919     -1.496773
   0.21149     -1.413982
   0.25379     -1.339083
   0.29609     -1.285412
   0.33839     -1.301990
   0.38068     -1.464482
   0.42298     -1.696960
   0.46528     -1.945752
   0.50758     -2.195183
   0.54988     -2.437762
   0.59218     -2.668355
   0.63447     -2.882655
   0.67677     -3.076361
   0.71907     -3.244671
   0.76137     -3.380386
   0.80367     -3.451367
   0.80367     -3.451367
   0.82809     -3.449855
   0.85251     -3.445334
   0.87693     -3.437819
   0.90135     -3.427339
   0.92577     -3.413947
   0.95019     -3.397708
   0.97461     -3.378707
   0.99903     -3.357061
   1.02346     -3.332912
   1.04788     -3.306453
   1.07230     -3.277943
   1.09672     -3.247721
   1.12114     -3.216255
   1.14556     -3.184184
   1.16998     -3.152379
   1.19440     -3.121962
   1.21882     -3.094163
   1.24324     -3.060660
   1.26766     -3.048491
   1.26766     -3.048491
   1.31651     -3.004609
   1.36535     -2.938235
   1.41419     -2.838212
   1.46303     -2.707685
   1.51187     -2.555420
   1.56072     -2.392152
   1.60956     -2.229802
   1.65840     -2.079585
   1.70724     -1.948374
   1.75608     -1.837892
   1.80492     -1.747608
   1.85377     -1.676952
   1.90261     -1.626073
   1.95145     -1.596015
   2.00029     -1.588873
   2.04913     -1.606892
   2.09798     -1.647865
   2.14682     -1.695619
   2.19566     -1.718085
   2.19566     -1.718085
   2.22340     -1.720823
   2.25114     -1.718461
   2.27888     -1.710629
